report_date,location,value
6/4/16,Colombia-Tolima-Villahermosa,0
6/4/16,Colombia-Tolima-Villarrica,7
6/4/16,Colombia-Valle_Del_Cauca-Unknown,169
6/4/16,Colombia-Valle_Del_Cauca-Cali,306
6/4/16,Colombia-Valle_Del_Cauca-Alcala,2
6/4/16,Colombia-Valle_Del_Cauca-Andalucia,4
6/4/16,Colombia-Valle_Del_Cauca-Ansermanuevo,3
6/4/16,Colombia-Valle_Del_Cauca-Argelia,0
6/4/16,Colombia-Valle_Del_Cauca-Bolivar,0
6/4/16,Colombia-Valle_Del_Cauca-Guadalajara_De_Buga,33
6/4/16,Colombia-Valle_Del_Cauca-Bugalagrande,8
6/4/16,Colombia-Valle_Del_Cauca-Caicedonia,2
6/4/16,Colombia-Valle_Del_Cauca-Calima,0
6/4/16,Colombia-Valle_Del_Cauca-Candelaria,10
6/4/16,Colombia-Valle_Del_Cauca-Cartago,23
6/4/16,Colombia-Valle_Del_Cauca-Dagua,4
6/4/16,Colombia-Valle_Del_Cauca-El_Aguila,1
6/4/16,Colombia-Valle_Del_Cauca-El_Cairo,0
6/4/16,Colombia-Valle_Del_Cauca-El_Cerrito,11
6/4/16,Colombia-Valle_Del_Cauca-El_Dovio,0
6/4/16,Colombia-Valle_Del_Cauca-Florida,1
6/4/16,Colombia-Valle_Del_Cauca-Ginebra,3
6/4/16,Colombia-Valle_Del_Cauca-Guacari,0
6/4/16,Colombia-Valle_Del_Cauca-Jamundi,3
6/4/16,Colombia-Valle_Del_Cauca-La_Cumbre,0
6/4/16,Colombia-Valle_Del_Cauca-La_Union,3
6/4/16,Colombia-Valle_Del_Cauca-La_Victoria,1
6/4/16,Colombia-Valle_Del_Cauca-Obando,3
6/4/16,Colombia-Valle_Del_Cauca-Palmira,57
6/4/16,Colombia-Valle_Del_Cauca-Pradera,2
6/4/16,Colombia-Valle_Del_Cauca-Restrepo,4
6/4/16,Colombia-Valle_Del_Cauca-Riofrio,3
6/4/16,Colombia-Valle_Del_Cauca-Roldanillo,19
6/4/16,Colombia-Valle_Del_Cauca-San_Pedro,3
6/4/16,Colombia-Valle_Del_Cauca-Sevilla,0
6/4/16,Colombia-Valle_Del_Cauca-Toro,3
6/4/16,Colombia-Valle_Del_Cauca-Trujillo,0
6/4/16,Colombia-Valle_Del_Cauca-Tulua,58
6/4/16,Colombia-Valle_Del_Cauca-Ulloa,0
6/4/16,Colombia-Valle_Del_Cauca-Versalles,1
6/4/16,Colombia-Valle_Del_Cauca-Vijes,6
6/4/16,Colombia-Valle_Del_Cauca-Yotoco,1
6/4/16,Colombia-Valle_Del_Cauca-Yumbo,27
6/4/16,Colombia-Valle_Del_Cauca-Zarzal,9
6/4/16,Colombia-Valle_Del_Cauca-Buenaventura,4
6/4/16,Colombia-Arauca-Unknown,3
6/4/16,Colombia-Arauca-Arauca,55
6/4/16,Colombia-Arauca-Arauquita,23
6/4/16,Colombia-Arauca-Cravo_Norte,0
6/4/16,Colombia-Arauca-Fortul,2
6/4/16,Colombia-Arauca-Puerto_Rondon,0
6/4/16,Colombia-Arauca-Saravena,49
6/4/16,Colombia-Arauca-Tame,33
6/4/16,Colombia-Casanare-Unknown,1
6/4/16,Colombia-Casanare-Yopal,111
6/4/16,Colombia-Casanare-Aguazul,39
6/4/16,Colombia-Casanare-Chameza,1
6/4/16,Colombia-Casanare-Hato_Corozal,1
6/4/16,Colombia-Casanare-La_Salina,0
6/4/16,Colombia-Casanare-Mani,1
6/4/16,Colombia-Casanare-Monterrey,10
6/4/16,Colombia-Casanare-Nunchia,2
6/4/16,Colombia-Casanare-Orocue,4
6/4/16,Colombia-Casanare-Paz_De_Ariporo,7
6/4/16,Colombia-Casanare-Pore,2
6/4/16,Colombia-Casanare-Recetor,0
6/4/16,Colombia-Casanare-Sabanalarga,2
6/4/16,Colombia-Casanare-Sacama,0
6/4/16,Colombia-Casanare-San_Luis_De_Palenque,4
6/4/16,Colombia-Casanare-Tamara,0
6/4/16,Colombia-Casanare-Tauramena,25
6/4/16,Colombia-Casanare-Trinidad,4
6/4/16,Colombia-Casanare-Villanueva,35
6/4/16,Colombia-Putumayo-Unknown,1
6/4/16,Colombia-Putumayo-Mocoa,24
6/4/16,Colombia-Putumayo-Colon,0
6/4/16,Colombia-Putumayo-Orito,7
6/4/16,Colombia-Putumayo-Puerto_Asis,29
6/4/16,Colombia-Putumayo-Puerto_Caicedo,2
6/4/16,Colombia-Putumayo-Puerto_Guzman,6
6/4/16,Colombia-Putumayo-Leguizamo,8
6/4/16,Colombia-Putumayo-Sibundoy,0
6/4/16,Colombia-Putumayo-San_Francisco,0
6/4/16,Colombia-Putumayo-San_Miguel,4
6/4/16,Colombia-Putumayo-Santiago,0
6/4/16,Colombia-Putumayo-Valle_Del_Guamuez,7
6/4/16,Colombia-Putumayo-Villagarzon,6
6/4/16,Colombia-San_Andres-Unknown,0
6/4/16,Colombia-San_Andres-San_Andres,63
6/4/16,Colombia-San_Andres-Providencia,2
6/4/16,Colombia-Amazonas-Unknown,0
6/4/16,Colombia-Amazonas-Leticia,9
6/4/16,Colombia-Amazonas-El_Encanto,0
6/4/16,Colombia-Amazonas-La_Chorrera,0
6/4/16,Colombia-Amazonas-La_Pedrera,0
6/4/16,Colombia-Amazonas-La_Victoria,0
6/4/16,Colombia-Amazonas-Miriti_Parana,0
6/4/16,Colombia-Amazonas-Puerto_Alegria,0
6/4/16,Colombia-Amazonas-Puerto_Arica,0
6/4/16,Colombia-Amazonas-Puerto_Narino,18
6/4/16,Colombia-Amazonas-Puerto_Santander,0
6/4/16,Colombia-Amazonas-Tarapaca,0
6/4/16,Colombia-Guainia-Unknown,0
6/4/16,Colombia-Guainia-Inirida,2
6/4/16,Colombia-Guainia-Barranco_Minas,0
6/4/16,Colombia-Guainia-Mapiripana,0
6/4/16,Colombia-Guainia-San_Felipe,0
6/4/16,Colombia-Guainia-Puerto_Colombia,0
6/4/16,Colombia-Guainia-La_Guadalupe,0
6/4/16,Colombia-Guainia-Cacahual,0
6/4/16,Colombia-Guainia-Pana_Pana,0
6/4/16,Colombia-Guainia-Morichal,0
6/4/16,Colombia-Guaviare-Unknown,0
6/4/16,Colombia-Guaviare-San_Jose_Del_Guaviare,10
6/4/16,Colombia-Guaviare-Calamar,0
6/4/16,Colombia-Guaviare-El_Retorno,1
6/4/16,Colombia-Guaviare-Miraflores,0
6/4/16,Colombia-Vaupes-Unknown,0
6/4/16,Colombia-Vaupes-Mitu,0
6/4/16,Colombia-Vaupes-Caruru,0
6/4/16,Colombia-Vaupes-Pacoa,0
6/4/16,Colombia-Vaupes-Taraira,0
6/4/16,Colombia-Vaupes-Papunaua,0
6/4/16,Colombia-Vaupes-Yavarate,0
6/4/16,Colombia-Vichada-Unknown,0
6/4/16,Colombia-Vichada-Puerto_Carreno,3
6/4/16,Colombia-Vichada-La_Primavera,2
6/4/16,Colombia-Vichada-Santa_Rosalia,0
6/4/16,Colombia-Vichada-Cumaribo,0
6/4/16,Colombia-Antioquia-Unknown,0
6/4/16,Colombia-Antioquia-Medellin,333
6/4/16,Colombia-Antioquia-Abejorral,0
6/4/16,Colombia-Antioquia-Abriaqui,0
6/4/16,Colombia-Antioquia-Alejandria,0
6/4/16,Colombia-Antioquia-Amaga,0
6/4/16,Colombia-Antioquia-Amalfi,0
6/4/16,Colombia-Antioquia-Andes,0
6/4/16,Colombia-Antioquia-Angelopolis,0
6/4/16,Colombia-Antioquia-Angostura,0
6/4/16,Colombia-Antioquia-Anori,0
6/4/16,Colombia-Antioquia-Santafe_De_Antioquia,0
6/4/16,Colombia-Antioquia-Anza,0
6/4/16,Colombia-Antioquia-Apartado,311
6/4/16,Colombia-Antioquia-Arboletes,10
6/4/16,Colombia-Antioquia-Argelia,0
6/4/16,Colombia-Antioquia-Armenia,0
6/4/16,Colombia-Antioquia-Barbosa,2
6/4/16,Colombia-Antioquia-Belmira,0
6/4/16,Colombia-Antioquia-Bello,32
6/4/16,Colombia-Antioquia-Betania,0
6/4/16,Colombia-Antioquia-Betulia,0
6/4/16,Colombia-Antioquia-Ciudad_Bolivar,3
6/4/16,Colombia-Antioquia-Briceno,0
6/4/16,Colombia-Antioquia-Buritica,0
6/4/16,Colombia-Antioquia-Caceres,42
6/4/16,Colombia-Antioquia-Caicedo,0
6/4/16,Colombia-Antioquia-Caldas,3
6/4/16,Colombia-Antioquia-Campamento,0
6/4/16,Colombia-Antioquia-Canasgordas,0
6/4/16,Colombia-Antioquia-Caracoli,0
6/4/16,Colombia-Antioquia-Caramanta,0
6/4/16,Colombia-Antioquia-Carepa,111
6/4/16,Colombia-Antioquia-El_Carmen_De_Viboral,0
6/4/16,Colombia-Antioquia-Carolina,0
6/4/16,Colombia-Antioquia-Caucasia,69
6/4/16,Colombia-Antioquia-Chigorodo,153
6/4/16,Colombia-Antioquia-Cisneros,0
6/4/16,Colombia-Antioquia-Cocorna,0
6/4/16,Colombia-Antioquia-Concepcion,0
6/4/16,Colombia-Antioquia-Concordia,0
6/4/16,Colombia-Antioquia-Copacabana,0
6/4/16,Colombia-Antioquia-Dabeiba,0
6/4/16,Colombia-Antioquia-Don_Matias,0
6/4/16,Colombia-Antioquia-Ebejico,0
6/4/16,Colombia-Antioquia-El_Bagre,4
6/4/16,Colombia-Antioquia-Entrerrios,0
6/4/16,Colombia-Antioquia-Envigado,9
6/4/16,Colombia-Antioquia-Fredonia,0
6/4/16,Colombia-Antioquia-Frontino,0
6/4/16,Colombia-Antioquia-Giraldo,0
6/4/16,Colombia-Antioquia-Girardota,2
6/4/16,Colombia-Antioquia-Gomez_Plata,0
6/4/16,Colombia-Antioquia-Granada,2
6/4/16,Colombia-Antioquia-Guadalupe,0
6/4/16,Colombia-Antioquia-Guarne,0
6/4/16,Colombia-Antioquia-Guatape,2
6/4/16,Colombia-Antioquia-Heliconia,0
6/4/16,Colombia-Antioquia-Hispania,1
6/4/16,Colombia-Antioquia-Itagui,50
6/4/16,Colombia-Antioquia-Ituango,0
6/4/16,Colombia-Antioquia-Jardin,0
6/4/16,Colombia-Antioquia-Jerico,0
6/4/16,Colombia-Antioquia-La_Ceja,0
6/4/16,Colombia-Antioquia-La_Estrella,3
6/4/16,Colombia-Antioquia-La_Pintada,4
6/4/16,Colombia-Antioquia-La_Union,0
6/4/16,Colombia-Antioquia-Liborina,0
6/4/16,Colombia-Antioquia-Maceo,0
6/4/16,Colombia-Antioquia-Marinilla,0
6/4/16,Colombia-Antioquia-Montebello,0
6/4/16,Colombia-Antioquia-Murindo,0
6/4/16,Colombia-Antioquia-Mutata,30
6/4/16,Colombia-Antioquia-Narino,0
6/4/16,Colombia-Antioquia-Necocli,42
6/4/16,Colombia-Antioquia-Nechi,0
6/4/16,Colombia-Antioquia-Olaya,0
6/4/16,Colombia-Antioquia-Pe̡ol,0
6/4/16,Colombia-Antioquia-Peque,0
6/4/16,Colombia-Antioquia-Pueblorrico,0
6/4/16,Colombia-Antioquia-Puerto_Berrio,61
6/4/16,Colombia-Antioquia-Puerto_Nare,3
6/4/16,Colombia-Antioquia-Puerto_Triunfo,21
6/4/16,Colombia-Antioquia-Remedios,20
6/4/16,Colombia-Antioquia-Retiro,0
6/4/16,Colombia-Antioquia-Rionegro,1
6/4/16,Colombia-Antioquia-Sabanalarga,2
6/4/16,Colombia-Antioquia-Sabaneta,0
6/4/16,Colombia-Antioquia-Salgar,0
6/4/16,Colombia-Antioquia-San_Andres_De_Cuerquia,0
6/4/16,Colombia-Antioquia-San_Carlos,7
6/4/16,Colombia-Antioquia-San_Francisco,0
6/4/16,Colombia-Antioquia-San_Jeronimo,0
6/4/16,Colombia-Antioquia-San_Jose_De_La_Montana,0
6/4/16,Colombia-Antioquia-San_Juan_De_Uraba,16
6/4/16,Colombia-Antioquia-San_Luis,2
6/4/16,Colombia-Antioquia-San_Pedro,0
6/4/16,Colombia-Antioquia-San_Pedro_De_Uraba,25
6/4/16,Colombia-Antioquia-San_Rafael,0
6/4/16,Colombia-Antioquia-San_Roque,0
6/4/16,Colombia-Antioquia-San_Vicente,0
6/4/16,Colombia-Antioquia-Santa_Barbara,0
6/4/16,Colombia-Antioquia-Santa_Rosa_De_Osos,0
6/4/16,Colombia-Antioquia-Santo_Domingo,0
6/4/16,Colombia-Antioquia-El_Santuario,0
6/4/16,Colombia-Antioquia-Segovia,0
6/4/16,Colombia-Antioquia-Sonson,0
6/4/16,Colombia-Antioquia-Sopetran,25
6/4/16,Colombia-Antioquia-Tamesis,0
6/4/16,Colombia-Antioquia-Taraza,16
6/4/16,Colombia-Antioquia-Tarso,0
6/4/16,Colombia-Antioquia-Titiribi,0
6/4/16,Colombia-Antioquia-Toledo,0
6/4/16,Colombia-Antioquia-Turbo,231
6/4/16,Colombia-Antioquia-Uramita,0
6/4/16,Colombia-Antioquia-Urrao,0
6/4/16,Colombia-Antioquia-Valdivia,3
6/4/16,Colombia-Antioquia-Valparaiso,0
6/4/16,Colombia-Antioquia-Vegachi,6
6/4/16,Colombia-Antioquia-Venecia,0
6/4/16,Colombia-Antioquia-Vigia_Del_Fuerte,0
6/4/16,Colombia-Antioquia-Yali,0
6/4/16,Colombia-Antioquia-Yarumal,0
6/4/16,Colombia-Antioquia-Yolombo,1
6/4/16,Colombia-Antioquia-Yondo,0
6/4/16,Colombia-Antioquia-Zaragoza,0
6/4/16,Colombia-Barranquilla-Barranquilla,4177
6/4/16,Colombia-Atlantico-Unknown,0
6/4/16,Colombia-Atlantico-Baranoa,29
6/4/16,Colombia-Atlantico-Campo_De_La_Cruz,0
6/4/16,Colombia-Atlantico-Candelaria,0
6/4/16,Colombia-Atlantico-Galapa,46
6/4/16,Colombia-Atlantico-Juan_De_Acosta,14
6/4/16,Colombia-Atlantico-Luruaco,0
6/4/16,Colombia-Atlantico-Malambo,141
6/4/16,Colombia-Atlantico-Manati,3
6/4/16,Colombia-Atlantico-Palmar_De_Varela,23
6/4/16,Colombia-Atlantico-Piojo,0
6/4/16,Colombia-Atlantico-Polonuevo,0
6/4/16,Colombia-Atlantico-Ponedera,0
6/4/16,Colombia-Atlantico-Puerto_Colombia,174
6/4/16,Colombia-Atlantico-Repelon,15
6/4/16,Colombia-Atlantico-Sabanagrande,42
6/4/16,Colombia-Atlantico-Sabanalarga,76
6/4/16,Colombia-Atlantico-Santa_Lucia,0
6/4/16,Colombia-Atlantico-Santo_Tomas,32
6/4/16,Colombia-Atlantico-Soledad,1134
6/4/16,Colombia-Atlantico-Suan,0
6/4/16,Colombia-Atlantico-Tubara,45
6/4/16,Colombia-Atlantico-Usiacuri,20
6/4/16,Colombia-Desconocido-Desconocido,0
6/4/16,Colombia-Cartagena-Cartagena,882
6/4/16,Colombia-Bolivar-Unknown,0
6/4/16,Colombia-Bolivar-Achi,0
6/4/16,Colombia-Bolivar-Altos_Del_Rosario,0
6/4/16,Colombia-Bolivar-Arenal,39
6/4/16,Colombia-Bolivar-Arjona,14
6/4/16,Colombia-Bolivar-Arroyohondo,0
6/4/16,Colombia-Bolivar-Barranco_De_Loba,0
6/4/16,Colombia-Bolivar-Calamar,0
6/4/16,Colombia-Bolivar-Cantagallo,0
6/4/16,Colombia-Bolivar-Cicuco,0
6/4/16,Colombia-Bolivar-Cordoba,0
6/4/16,Colombia-Bolivar-Clemencia,1
6/4/16,Colombia-Bolivar-El_Carmen_De_Bolivar,17
6/4/16,Colombia-Bolivar-El_Guamo,0
6/4/16,Colombia-Bolivar-El_Penon,0
6/4/16,Colombia-Bolivar-Hatillo_De_Loba,0
6/4/16,Colombia-Bolivar-Magangue,58
6/4/16,Colombia-Bolivar-Mahates,34
6/4/16,Colombia-Bolivar-Margarita,0
6/4/16,Colombia-Bolivar-Maria_La_Baja,1
6/4/16,Colombia-Bolivar-Montecristo,0
6/4/16,Colombia-Bolivar-Mompos,47
6/4/16,Colombia-Bolivar-Norosi,0
6/4/16,Colombia-Bolivar-Morales,9
6/4/16,Colombia-Bolivar-Pinillos,6
6/4/16,Colombia-Bolivar-Regidor,0
6/4/16,Colombia-Bolivar-Rio_Viejo,1
6/4/16,Colombia-Bolivar-San_Cristobal,0
6/4/16,Colombia-Bolivar-San_Estanislao,0
6/4/16,Colombia-Bolivar-San_Fernando,0
6/4/16,Colombia-Bolivar-San_Jacinto,25
6/4/16,Colombia-Bolivar-San_Jacinto_Del_Cauca,0
6/4/16,Colombia-Bolivar-San_Juan_Nepomuceno,50
6/4/16,Colombia-Bolivar-San_Martin_De_Loba,0
6/4/16,Colombia-Bolivar-San_Pablo,2
6/4/16,Colombia-Bolivar-Santa_Catalina,0
6/4/16,Colombia-Bolivar-Santa_Rosa,2
6/4/16,Colombia-Bolivar-Santa_Rosa_Del_Sur,24
6/4/16,Colombia-Bolivar-Simiti,0
6/4/16,Colombia-Bolivar-Soplaviento,0
6/4/16,Colombia-Bolivar-Talaigua_Nuevo,0
6/4/16,Colombia-Bolivar-Tiquisio,0
6/4/16,Colombia-Bolivar-Turbaco,235
6/4/16,Colombia-Bolivar-Turbana,10
6/4/16,Colombia-Bolivar-Villanueva,0
6/4/16,Colombia-Bolivar-Zambrano,0
6/4/16,Colombia-Boyaca-Unknown,0
6/4/16,Colombia-Boyaca-Tunja,0
6/4/16,Colombia-Boyaca-Almeida,0
6/4/16,Colombia-Boyaca-Aquitania,0
6/4/16,Colombia-Boyaca-Arcabuco,0
6/4/16,Colombia-Boyaca-Belen,0
6/4/16,Colombia-Boyaca-Berbeo,0
6/4/16,Colombia-Boyaca-Beteitiva,0
6/4/16,Colombia-Boyaca-Boavita,5
6/4/16,Colombia-Boyaca-Boyaca,0
6/4/16,Colombia-Boyaca-Briceno,0
6/4/16,Colombia-Boyaca-Buenavista,0
6/4/16,Colombia-Boyaca-Busbanza,0
6/4/16,Colombia-Boyaca-Caldas,0
6/4/16,Colombia-Boyaca-Campohermoso,2
6/4/16,Colombia-Boyaca-Cerinza,0
6/4/16,Colombia-Boyaca-Chinavita,0
6/4/16,Colombia-Boyaca-Chiquinquira,0
6/4/16,Colombia-Boyaca-Chiscas,0
6/4/16,Colombia-Boyaca-Chita,0
6/4/16,Colombia-Boyaca-Chitaraque,4
6/4/16,Colombia-Boyaca-Chivata,0
6/4/16,Colombia-Boyaca-Cienega,0
6/4/16,Colombia-Boyaca-Combita,0
6/4/16,Colombia-Boyaca-Coper,0
6/4/16,Colombia-Boyaca-Corrales,0
6/4/16,Colombia-Boyaca-Covarachia,0
6/4/16,Colombia-Boyaca-Cubara,6
6/4/16,Colombia-Boyaca-Cucaita,0
6/4/16,Colombia-Boyaca-Cuitiva,0
6/4/16,Colombia-Boyaca-Chiquiza,0
6/4/16,Colombia-Boyaca-Chivor,0
6/4/16,Colombia-Boyaca-Duitama,0
6/4/16,Colombia-Boyaca-El_Cocuy,0
6/4/16,Colombia-Boyaca-El_Espino,0
6/4/16,Colombia-Boyaca-Firavitoba,0
6/4/16,Colombia-Boyaca-Floresta,0
6/4/16,Colombia-Boyaca-Gachantiva,0
6/4/16,Colombia-Boyaca-Gameza,0
6/4/16,Colombia-Boyaca-Garagoa,0
6/4/16,Colombia-Boyaca-Guacamayas,0
6/4/16,Colombia-Boyaca-Guateque,0
6/4/16,Colombia-Boyaca-Guayata,0
6/4/16,Colombia-Boyaca-Guican,0
6/4/16,Colombia-Boyaca-Iza,0
6/4/16,Colombia-Boyaca-Jenesano,0
6/4/16,Colombia-Boyaca-Jerico,0
6/4/16,Colombia-Boyaca-Labranzagrande,0
6/4/16,Colombia-Boyaca-La_Capilla,0
6/4/16,Colombia-Boyaca-La_Victoria,0
6/4/16,Colombia-Boyaca-La_Uvita,0
6/4/16,Colombia-Boyaca-Villa_De_Leyva,0
6/4/16,Colombia-Boyaca-Macanal,0
6/4/16,Colombia-Boyaca-Maripi,0
6/4/16,Colombia-Boyaca-Miraflores,0
6/4/16,Colombia-Boyaca-Mongua,0
6/4/16,Colombia-Boyaca-Mongui,0
6/4/16,Colombia-Boyaca-Moniquira,7
6/4/16,Colombia-Boyaca-Motavita,0
6/4/16,Colombia-Boyaca-Muzo,78
6/4/16,Colombia-Boyaca-Nobsa,0
6/4/16,Colombia-Boyaca-Nuevo_Colon,0
6/4/16,Colombia-Boyaca-Oicata,0
6/4/16,Colombia-Boyaca-Otanche,2
6/4/16,Colombia-Boyaca-Pachavita,0
6/4/16,Colombia-Boyaca-Paez,0
6/4/16,Colombia-Boyaca-Paipa,0
6/4/16,Colombia-Boyaca-Pajarito,41
6/4/16,Colombia-Boyaca-Panqueba,0
6/4/16,Colombia-Boyaca-Pauna,0
6/4/16,Colombia-Boyaca-Paya,0
6/4/16,Colombia-Boyaca-Paz_De_Rio,0
6/4/16,Colombia-Boyaca-Pesca,0
6/4/16,Colombia-Boyaca-Pisba,0
6/4/16,Colombia-Boyaca-Puerto_Boyaca,14
6/4/16,Colombia-Boyaca-Quipama,3
6/4/16,Colombia-Boyaca-Ramiriqui,0
6/4/16,Colombia-Boyaca-Raquira,0
6/4/16,Colombia-Boyaca-Rondon,0
6/4/16,Colombia-Boyaca-Saboya,0
6/4/16,Colombia-Boyaca-Sachica,0
6/4/16,Colombia-Boyaca-Samaca,0
6/4/16,Colombia-Boyaca-San_Eduardo,0
6/4/16,Colombia-Boyaca-San_Jose_De_Pare,0
6/4/16,Colombia-Boyaca-San_Luis_De_Gaceno,13
6/4/16,Colombia-Boyaca-San_Mateo,0
6/4/16,Colombia-Boyaca-San_Miguel_De_Sema,0
6/4/16,Colombia-Boyaca-San_Pablo_De_Borbur,0
6/4/16,Colombia-Boyaca-Santana,5
6/4/16,Colombia-Boyaca-Santa_Maria,4
6/4/16,Colombia-Boyaca-Santa_Rosa_De_Viterbo,0
6/4/16,Colombia-Boyaca-Santa_Sofia,0
6/4/16,Colombia-Boyaca-Sativanorte,0
6/4/16,Colombia-Boyaca-Sativasur,0
6/4/16,Colombia-Boyaca-Siachoque,0
6/4/16,Colombia-Boyaca-Soata,14
6/4/16,Colombia-Boyaca-Socota,0
6/4/16,Colombia-Boyaca-Socha,0
6/4/16,Colombia-Boyaca-Sogamoso,0
6/4/16,Colombia-Boyaca-Somondoco,0
6/4/16,Colombia-Boyaca-Sora,0
6/4/16,Colombia-Boyaca-Sotaquira,0
6/4/16,Colombia-Boyaca-Soraca,0
6/4/16,Colombia-Boyaca-Susacon,0
6/4/16,Colombia-Boyaca-Sutamarchan,0
6/4/16,Colombia-Boyaca-Sutatenza,0
6/4/16,Colombia-Boyaca-Tasco,0
6/4/16,Colombia-Boyaca-Tenza,0
6/4/16,Colombia-Boyaca-Tibana,3
6/4/16,Colombia-Boyaca-Tibasosa,0
6/4/16,Colombia-Boyaca-Tinjaca,0
6/4/16,Colombia-Boyaca-Tipacoque,0
6/4/16,Colombia-Boyaca-Toca,0
6/4/16,Colombia-Boyaca-Togui,0
6/4/16,Colombia-Boyaca-Topaga,0
6/4/16,Colombia-Boyaca-Tota,0
6/4/16,Colombia-Boyaca-Tunungua,0
6/4/16,Colombia-Boyaca-Turmeque,0
6/4/16,Colombia-Boyaca-Tuta,0
6/4/16,Colombia-Boyaca-Tutaza,0
6/4/16,Colombia-Boyaca-Umbita,0
6/4/16,Colombia-Boyaca-Ventaquemada,0
6/4/16,Colombia-Boyaca-Viracacha,0
6/4/16,Colombia-Boyaca-Zetaquira,0
6/4/16,Colombia-Caldas-Unknown,0
6/4/16,Colombia-Caldas-Manizales,0
6/4/16,Colombia-Caldas-Aguadas,0
6/4/16,Colombia-Caldas-Anserma,12
6/4/16,Colombia-Caldas-Aranzazu,0
6/4/16,Colombia-Caldas-Belalcazar,0
6/4/16,Colombia-Caldas-Chinchina,10
6/4/16,Colombia-Caldas-Filadelfia,0
6/4/16,Colombia-Caldas-La_Dorada,30
6/4/16,Colombia-Caldas-La_Merced,0
6/4/16,Colombia-Caldas-Manzanares,0
6/4/16,Colombia-Caldas-Marmato,13
6/4/16,Colombia-Caldas-Marquetalia,17
6/4/16,Colombia-Caldas-Marulanda,0
6/4/16,Colombia-Caldas-Neira,0
6/4/16,Colombia-Caldas-Norcasia,1
6/4/16,Colombia-Caldas-Pacora,0
6/4/16,Colombia-Caldas-Palestina,15
6/4/16,Colombia-Caldas-Pensilvania,7
6/4/16,Colombia-Caldas-Riosucio,2
6/4/16,Colombia-Caldas-Risaralda,0
6/4/16,Colombia-Caldas-Salamina,0
6/4/16,Colombia-Caldas-Samana,3
6/4/16,Colombia-Caldas-San_Jose,0
6/4/16,Colombia-Caldas-Supia,0
6/4/16,Colombia-Caldas-Victoria,11
6/4/16,Colombia-Caldas-Villamaria,2
6/4/16,Colombia-Caldas-Viterbo,20
6/4/16,Colombia-Caqueta-Unknown,0
6/4/16,Colombia-Caqueta-Florencia,588
6/4/16,Colombia-Caqueta-Albania,0
6/4/16,Colombia-Caqueta-Belen_De_Los_Andaquies,19
6/4/16,Colombia-Caqueta-Cartagena_Del_Chaira,9
6/4/16,Colombia-Caqueta-Curillo,2
6/4/16,Colombia-Caqueta-El_Doncello,64
6/4/16,Colombia-Caqueta-El_Paujil,54
6/4/16,Colombia-Caqueta-La_Montanita,28
6/4/16,Colombia-Caqueta-Milan,3
6/4/16,Colombia-Caqueta-Morelia,8
6/4/16,Colombia-Caqueta-Puerto_Rico,22
6/4/16,Colombia-Caqueta-San_Jose_Del_Fragua,76
6/4/16,Colombia-Caqueta-San_Vicente_Del_Caguan,83
6/4/16,Colombia-Caqueta-Solano,4
6/4/16,Colombia-Caqueta-Solita,0
6/4/16,Colombia-Caqueta-Valparaiso,0
6/4/16,Colombia-Cauca-Unknown,0
6/4/16,Colombia-Cauca-Popayan,24
6/4/16,Colombia-Cauca-Almaguer,0
6/4/16,Colombia-Cauca-Argelia,0
6/4/16,Colombia-Cauca-Balboa,0
6/4/16,Colombia-Cauca-Bolivar,0
6/4/16,Colombia-Cauca-Buenos_Aires,0
6/4/16,Colombia-Cauca-Cajibio,0
6/4/16,Colombia-Cauca-Caldono,0
6/4/16,Colombia-Cauca-Caloto,0
6/4/16,Colombia-Cauca-Corinto,6
6/4/16,Colombia-Cauca-El_Tambo,0
6/4/16,Colombia-Cauca-Florencia,0
6/4/16,Colombia-Cauca-Guachene,0
6/4/16,Colombia-Cauca-Guapi,1
6/4/16,Colombia-Cauca-Inza,0
6/4/16,Colombia-Cauca-Jambalo,0
6/4/16,Colombia-Cauca-La_Sierra,0
6/4/16,Colombia-Cauca-La_Vega,0
6/4/16,Colombia-Cauca-Lopez,0
6/4/16,Colombia-Cauca-Mercaderes,1
6/4/16,Colombia-Cauca-Miranda,0
6/4/16,Colombia-Cauca-Morales,0
6/4/16,Colombia-Cauca-Padilla,0
6/4/16,Colombia-Cauca-Paez,0
6/4/16,Colombia-Cauca-Patia,0
6/4/16,Colombia-Cauca-Piamonte,0
6/4/16,Colombia-Cauca-Piendamo,0
6/4/16,Colombia-Cauca-Puerto_Tejada,45
6/4/16,Colombia-Cauca-Purace,0
6/4/16,Colombia-Cauca-Rosas,0
6/4/16,Colombia-Cauca-San_Sebastian,0
6/4/16,Colombia-Cauca-Santander_De_Quilichao,50
6/4/16,Colombia-Cauca-Santa_Rosa,0
6/4/16,Colombia-Cauca-Silvia,0
6/4/16,Colombia-Cauca-Sotara,0
6/4/16,Colombia-Cauca-Suarez,0
6/4/16,Colombia-Cauca-Sucre,0
6/4/16,Colombia-Cauca-Timbio,0
6/4/16,Colombia-Cauca-Timbiqui,0
6/4/16,Colombia-Cauca-Toribio,0
6/4/16,Colombia-Cauca-Totoro,0
6/4/16,Colombia-Cauca-Villa_Rica,0
6/4/16,Colombia-Cesar-Unknown,0
6/4/16,Colombia-Cesar-Valledupar,615
6/4/16,Colombia-Cesar-Aguachica,222
6/4/16,Colombia-Cesar-Agustin_Codazzi,0
